,path,min_r,min_c,max_r,max_c,r_len,c_len,category,box_area,c_by_r,r_by_c
3955,/images/f09acb0c-b270-4e91-99f8-410adfa7f34a.png,793,824,898,926,105,102,red blood cell,10710,0.9714285714285714,1.0294117647058822
49668,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,544,1171,656,1301,112,130,red blood cell,14560,1.1607142857142858,0.8615384615384616
11652,/images/0ed416f9-7c20-4829-9016-559e4009568e.png,79,1290,193,1402,114,112,red blood cell,12768,0.9824561403508771,1.0178571428571428
53241,/images/d8f7e159-b7e3-49e4-86e8-aed8c5fbcd97.png,86,1320,179,1417,93,97,red blood cell,9021,1.043010752688172,0.9587628865979382
12275,/images/3b55c42f-ad59-422f-ba99-4f4f4ca9cb2e.png,115,1304,206,1412,91,108,red blood cell,9828,1.1868131868131868,0.8425925925925926
16463,/images/e474a20b-2769-48f1-a520-4f6ef5a0dbf5.png,1115,1465,1196,1548,81,83,red blood cell,6723,1.0246913580246915,0.9759036144578314
56163,/images/137d540f-d71e-47e8-bd9b-6cd0a6433c33.png,775,1144,876,1248,101,104,red blood cell,10504,1.0297029702970297,0.9711538461538461
77415,/images/c7ec51d5-9f45-4209-8357-39e9a984a733.png,214,873,329,989,115,116,red blood cell,13340,1.008695652173913,0.9913793103448276
46921,/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,84,459,182,568,98,109,red blood cell,10682,1.1122448979591837,0.8990825688073395
42583,/images/184b376b-03cb-4c2d-af51-fc1a62196293.png,767,1175,879,1296,112,121,red blood cell,13552,1.0803571428571428,0.9256198347107438
28540,/images/dbdfad64-110c-421f-a1c7-f68fd9e82d67.png,509,17,614,125,105,108,red blood cell,11340,1.0285714285714285,0.9722222222222222
703,/images/e61e6af2-7f8b-47b0-bbe7-acb2ed0299ab.png,134,1264,225,1367,91,103,red blood cell,9373,1.1318681318681318,0.883495145631068
75221,/images/61dfc937-a428-44b4-94fb-d682bdb8dff0.png,845,454,956,560,111,106,red blood cell,11766,0.954954954954955,1.0471698113207548
65467,/images/b523daee-317b-461d-bdc1-07b4add4d488.png,987,527,1064,604,77,77,red blood cell,5929,1.0,1.0
56968,/images/a93c35ba-1690-4358-8837-669bcd850bb7.png,411,552,537,662,126,110,red blood cell,13860,0.873015873015873,1.1454545454545455
33011,/images/6231d81d-9e84-4a5a-8cb8-47c6a37a0176.png,107,1338,217,1432,110,94,red blood cell,10340,0.8545454545454545,1.1702127659574468
36649,/images/21f001d6-f568-4ea4-82da-fab54c77c419.png,985,384,1079,476,94,92,red blood cell,8648,0.9787234042553191,1.0217391304347827
78464,/images/72029aca-f0bc-477f-b790-f345f86228ce.png,810,562,921,668,111,106,red blood cell,11766,0.954954954954955,1.0471698113207548
10101,/images/d1617cf7-eb56-42ee-85af-66c4748753c0.png,226,1296,348,1445,122,149,red blood cell,18178,1.221311475409836,0.8187919463087249
3261,/images/b901c906-91be-48c4-88ec-2c527544a258.png,411,1339,525,1445,114,106,red blood cell,12084,0.9298245614035088,1.0754716981132075
37302,/images/2fdbd9bc-bbaf-44c2-b40c-d193709639fa.png,732,379,846,516,114,137,red blood cell,15618,1.2017543859649122,0.8321167883211679
55715,/images/c32b8bb8-c89d-4ae9-9c77-5b9356ca35a1.png,1056,92,1156,183,100,91,red blood cell,9100,0.91,1.098901098901099
72015,/images/6ad3efc9-4392-4cee-98a5-186564a96373.png,260,374,347,476,87,102,red blood cell,8874,1.1724137931034482,0.8529411764705882
3286,/images/b901c906-91be-48c4-88ec-2c527544a258.png,741,651,863,760,122,109,red blood cell,13298,0.8934426229508197,1.1192660550458715
13177,/images/711f6b3f-cd63-46d1-834a-bc8e9aa9b43e.png,347,28,434,117,87,89,red blood cell,7743,1.0229885057471264,0.9775280898876404
77456,/images/a11ed7d0-12f6-468f-abad-5cba7d968123.png,345,1377,465,1493,120,116,red blood cell,13920,0.9666666666666667,1.0344827586206897
22233,/images/3d4d7ba7-6c7c-4ddd-b282-31fb5d80edb5.png,213,966,308,1075,95,109,red blood cell,10355,1.1473684210526316,0.8715596330275229
62137,/images/a63fa2c7-3ec8-4bb7-bde6-a39e09d2f806.png,189,827,313,953,124,126,red blood cell,15624,1.0161290322580645,0.9841269841269841
6860,/images/b21f6c6e-4b45-407a-b4c7-034a115f3ee4.png,259,1324,381,1451,122,127,red blood cell,15494,1.040983606557377,0.9606299212598425
15184,/images/3a8f468f-f9de-46a8-a7c8-f2be239fa207.png,878,940,971,1047,93,107,red blood cell,9951,1.1505376344086022,0.8691588785046729
14182,/images/c8fd1336-dd0a-4f97-abbf-be2c18b91e02.png,826,1340,949,1467,123,127,red blood cell,15621,1.032520325203252,0.968503937007874
7199,/images/56551792-4aa1-4301-9f8f-8bfebcd20050.png,573,1001,683,1112,110,111,red blood cell,12210,1.009090909090909,0.990990990990991
40197,/images/ef1a9020-5e45-450d-a237-165114308592.png,762,88,870,213,108,125,red blood cell,13500,1.1574074074074074,0.864
27571,/images/715761a2-745e-4743-9849-956a034ad3c4.png,278,216,393,315,115,99,red blood cell,11385,0.8608695652173913,1.1616161616161615
2908,/images/a1c140f9-75d7-42a3-b767-4c01a118892b.png,149,4,266,131,117,127,red blood cell,14859,1.0854700854700854,0.9212598425196851
59714,/images/f77d7469-d083-4c2d-a4ea-5a9ff162e3e2.png,354,1152,457,1248,103,96,red blood cell,9888,0.9320388349514563,1.0729166666666667
47118,/images/3d1b889e-bb4a-4ee6-b899-974ee7d956a7.png,93,347,194,447,101,100,red blood cell,10100,0.9900990099009901,1.01
13318,/images/030f3421-ed3f-4bf1-8f27-4d02590bffbc.png,581,1140,686,1239,105,99,red blood cell,10395,0.9428571428571428,1.0606060606060606
22483,/images/dd60b6a7-c545-45b9-8250-d1633aa1ac75.png,1037,667,1147,796,110,129,red blood cell,14190,1.1727272727272726,0.8527131782945736
11593,/images/b4dc3088-3fe2-4688-be24-70664a64e022.png,821,314,948,420,127,106,red blood cell,13462,0.8346456692913385,1.1981132075471699
55871,/images/afd39466-aafa-4d81-9520-483727418723.png,112,1381,201,1479,89,98,red blood cell,8722,1.101123595505618,0.9081632653061225
36110,/images/cb2fac19-90b0-48b4-bdc5-7dbbd58756d1.png,1065,1029,1171,1161,106,132,red blood cell,13992,1.2452830188679245,0.803030303030303
18648,/images/c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,450,1061,546,1164,96,103,red blood cell,9888,1.0729166666666667,0.9320388349514563
39290,/images/697bdbc0-6e31-4e48-ac74-ba4ab5760d32.png,501,1259,612,1392,111,133,red blood cell,14763,1.1981981981981982,0.8345864661654135
55950,/images/afd39466-aafa-4d81-9520-483727418723.png,21,1490,109,1577,88,87,red blood cell,7656,0.9886363636363636,1.0114942528735633
44799,/images/6795acae-e84d-4e97-b9a1-b4f4f0a72cfd.png,821,567,927,661,106,94,red blood cell,9964,0.8867924528301887,1.127659574468085
57594,/images/8190ec37-9a5e-419f-89ed-fbfb079370db.png,207,909,289,1010,82,101,red blood cell,8282,1.2317073170731707,0.8118811881188119
10403,/images/46a2d369-4bea-4405-ac78-91bbe130b9a7.png,446,347,542,448,96,101,red blood cell,9696,1.0520833333333333,0.9504950495049505
43510,/images/2d857091-efcd-41c0-ba3f-226de90445c4.png,199,517,337,635,138,118,red blood cell,16284,0.855072463768116,1.1694915254237288
4801,/images/3fa1a4e3-c80d-49da-8f7b-a1abb0424f48.png,210,225,304,340,94,115,red blood cell,10810,1.2234042553191489,0.8173913043478261
45122,/images/56fbae44-4677-47f8-9c3a-22dac043c115.png,418,771,520,873,102,102,red blood cell,10404,1.0,1.0
61461,/images/7e837856-3519-4dc0-b357-4cdcfd30b4eb.png,359,941,458,1047,99,106,red blood cell,10494,1.0707070707070707,0.9339622641509434
64453,/images/34a70114-d3e3-4351-b8db-f6caab17e743.png,387,118,483,223,96,105,red blood cell,10080,1.09375,0.9142857142857143
41854,/images/c3b07675-9d02-477c-91fe-f0737867049b.png,699,118,806,250,107,132,red blood cell,14124,1.233644859813084,0.8106060606060606
33430,/images/244ac6fa-8a92-4214-9cf4-ae0811d9ec7e.png,722,1073,833,1173,111,100,red blood cell,11100,0.9009009009009009,1.11
40772,/images/252071ac-e9f2-41d2-abbb-87ef01b8a997.png,597,425,692,533,95,108,red blood cell,10260,1.1368421052631579,0.8796296296296297
17815,/images/1863da5f-c595-4541-a8f4-21fe78678168.png,382,485,465,583,83,98,red blood cell,8134,1.180722891566265,0.8469387755102041
60113,/images/ec60ab26-3343-4c5f-9667-cdae999c7d86.png,571,838,669,943,98,105,red blood cell,10290,1.0714285714285714,0.9333333333333333
3216,/images/96596a68-8c95-43f3-b74e-e9506c235144.png,999,758,1102,848,103,90,red blood cell,9270,0.8737864077669902,1.1444444444444444
16993,/images/57e1879e-4294-45e7-9c1b-627e8cca0271.png,856,180,961,305,105,125,red blood cell,13125,1.1904761904761905,0.84
34796,/images/4fc9a597-aaa8-43b0-ad1c-2eabbe442e84.png,624,303,749,430,125,127,red blood cell,15875,1.016,0.984251968503937
59081,/images/5e2cea49-0823-49d1-83cf-8fd1559cdd93.png,717,983,822,1082,105,99,red blood cell,10395,0.9428571428571428,1.0606060606060606
56270,/images/6b473806-e936-4b19-98cf-a2b94cac35ff.png,886,918,1001,1025,115,107,red blood cell,12305,0.9304347826086956,1.074766355140187
6149,/images/cbec07ed-69d3-40e7-8b04-b3bd6680885b.png,671,1163,780,1291,109,128,red blood cell,13952,1.1743119266055047,0.8515625
64180,/images/2a91387a-d30f-418d-ac3a-f7cfa6836261.png,54,607,171,716,117,109,red blood cell,12753,0.9316239316239316,1.073394495412844
55565,/images/a27b451d-44a6-4740-861a-9e7e99915563.png,487,33,586,121,99,88,red blood cell,8712,0.8888888888888888,1.125
6092,/images/c147584d-4c61-412a-bdaf-b02b22c18708.png,939,1477,1047,1590,108,113,red blood cell,12204,1.0462962962962963,0.9557522123893806
48341,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,877,524,999,646,122,122,red blood cell,14884,1.0,1.0
63603,/images/de0321fa-6f7d-4dd1-b96b-186701c3b1d9.png,1029,0,1160,127,131,127,red blood cell,16637,0.9694656488549618,1.031496062992126
64100,/images/0d3c2521-da55-4df5-bf06-56b3bd4fb2fc.png,672,861,774,950,102,89,red blood cell,9078,0.8725490196078431,1.146067415730337
43484,/images/2d857091-efcd-41c0-ba3f-226de90445c4.png,182,1410,293,1514,111,104,red blood cell,11544,0.9369369369369369,1.0673076923076923
24124,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,503,611,608,715,105,104,red blood cell,10920,0.9904761904761905,1.0096153846153846
1154,/images/4411fea2-d785-4eeb-80c6-c739ab6114c4.png,971,156,1073,277,102,121,red blood cell,12342,1.1862745098039216,0.8429752066115702
42335,/images/5c5b7965-1a44-44b8-aa43-660823e61821.png,204,315,332,446,128,131,red blood cell,16768,1.0234375,0.9770992366412213
2878,/images/a1c140f9-75d7-42a3-b767-4c01a118892b.png,986,128,1102,254,116,126,red blood cell,14616,1.0862068965517242,0.9206349206349206
20252,/images/c66cb6b2-1480-446a-a9d2-b8032a3de0d7.png,231,1277,354,1390,123,113,red blood cell,13899,0.9186991869918699,1.0884955752212389
25199,/images/90171428-f208-428a-b40e-f57ee3bea457.png,463,154,578,258,115,104,red blood cell,11960,0.9043478260869565,1.1057692307692308
61852,/images/5f300fd1-7eec-41ac-bbd1-0f4a943c757c.png,764,420,873,530,109,110,red blood cell,11990,1.0091743119266054,0.990909090909091
18285,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,928,773,1028,887,100,114,red blood cell,11400,1.14,0.8771929824561403
62879,/images/4b346035-b8c0-46ca-8fdb-a01b1421ee4a.png,207,1487,316,1598,109,111,red blood cell,12099,1.018348623853211,0.9819819819819819
77473,/images/a11ed7d0-12f6-468f-abad-5cba7d968123.png,693,23,825,149,132,126,red blood cell,16632,0.9545454545454546,1.0476190476190477
30352,/images/4aad9589-6b32-4522-bcd7-ca04687a02ca.png,571,493,701,622,130,129,red blood cell,16770,0.9923076923076923,1.0077519379844961
50576,/images/e98ea067-82b5-4a0d-87bf-b4bbdc10ddab.png,536,1339,647,1456,111,117,red blood cell,12987,1.054054054054054,0.9487179487179487
79567,/images/161978c3-3a05-47a5-9fee-be7d25693eae.png,161,137,253,227,92,90,red blood cell,8280,0.9782608695652174,1.0222222222222221
31644,/images/0d7bf56f-3b5a-40bd-971c-2ca33dd89b2c.png,225,1219,338,1331,113,112,red blood cell,12656,0.9911504424778761,1.0089285714285714
34857,/images/4fc9a597-aaa8-43b0-ad1c-2eabbe442e84.png,1022,1106,1138,1203,116,97,red blood cell,11252,0.8362068965517241,1.1958762886597938
30717,/images/8e0dfc1f-e3eb-4a3f-a1c4-249bdfbfaa27.png,1032,186,1150,307,118,121,red blood cell,14278,1.0254237288135593,0.9752066115702479
73205,/images/85546330-4efd-43e2-87aa-d53a30220bfc.png,1078,1459,1191,1552,113,93,red blood cell,10509,0.8230088495575221,1.2150537634408602
15525,/images/79f63258-24ce-4e69-a5cb-8529635a89a9.png,1,917,107,1005,106,88,red blood cell,9328,0.8301886792452831,1.2045454545454546
55349,/images/4fb83278-adc5-4424-9f45-b6d0db2955b6.png,304,1269,396,1381,92,112,red blood cell,10304,1.2173913043478262,0.8214285714285714
10676,/images/20d4f65e-6c63-433a-935c-d568d577967b.png,5,156,96,254,91,98,red blood cell,8918,1.0769230769230769,0.9285714285714286
5188,/images/16a51468-9f93-45df-9ae2-5a74c25c5a4b.png,81,774,178,876,97,102,red blood cell,9894,1.0515463917525774,0.9509803921568627
16432,/images/e474a20b-2769-48f1-a520-4f6ef5a0dbf5.png,848,1034,943,1134,95,100,red blood cell,9500,1.0526315789473684,0.95
44191,/images/8b494b40-cab5-49d3-893d-c805000fbe88.png,928,66,1036,160,108,94,red blood cell,10152,0.8703703703703703,1.148936170212766
25715,/images/412c9fa5-fcf4-402b-b1e4-3271f775058e.png,464,20,569,144,105,124,red blood cell,13020,1.180952380952381,0.8467741935483871
63937,/images/5e974892-0ebe-4037-8427-ea8616d6d3b8.png,141,1180,242,1294,101,114,red blood cell,11514,1.1287128712871286,0.8859649122807017
76116,/images/16244280-6c74-47d3-b544-9fd6831a6bf9.png,1051,950,1154,1052,103,102,red blood cell,10506,0.9902912621359223,1.0098039215686274
8123,/images/694222bb-cddf-469a-9526-f873c6fba58e.png,811,1362,914,1476,103,114,red blood cell,11742,1.1067961165048543,0.9035087719298246
58207,/images/2f68686f-1fe8-46e7-ad92-a08e3523ea79.png,869,718,970,824,101,106,red blood cell,10706,1.0495049504950495,0.9528301886792453
13643,/images/1e86933d-6a5a-4a3c-a0f2-ca22afd767b3.png,331,1104,465,1235,134,131,red blood cell,17554,0.9776119402985075,1.0229007633587786
72834,/images/31435107-c77d-42f8-a619-75cba6a5161b.png,1042,745,1141,854,99,109,red blood cell,10791,1.101010101010101,0.908256880733945
55362,/images/4fb83278-adc5-4424-9f45-b6d0db2955b6.png,585,830,702,938,117,108,red blood cell,12636,0.9230769230769231,1.0833333333333333
1725,/images/5f783f43-0090-4f8a-bd75-9562f4aa2dd5.png,386,1401,482,1493,96,92,red blood cell,8832,0.9583333333333334,1.0434782608695652
29484,/images/8cc6fe77-5f2f-4670-b4ac-1b49550241a8.png,538,855,655,984,117,129,red blood cell,15093,1.1025641025641026,0.9069767441860465
72353,/images/ee57e743-a876-4f69-9fe5-bf5d01b44689.png,651,546,754,633,103,87,red blood cell,8961,0.8446601941747572,1.1839080459770115
42212,/images/ca734448-0d52-42fa-b41c-17b2939e58ae.png,143,531,242,640,99,109,red blood cell,10791,1.101010101010101,0.908256880733945
72597,/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,594,1351,697,1452,103,101,red blood cell,10403,0.9805825242718447,1.0198019801980198
11157,/images/6303f964-98ef-47c6-bb2d-283aa393f918.png,720,740,800,840,80,100,red blood cell,8000,1.25,0.8
4059,/images/e02edd82-c424-4dee-98a7-575640655d9b.png,657,270,770,380,113,110,red blood cell,12430,0.9734513274336283,1.0272727272727273
15223,/images/3a8f468f-f9de-46a8-a7c8-f2be239fa207.png,393,300,480,379,87,79,red blood cell,6873,0.9080459770114943,1.1012658227848102
3862,/images/73dd09d3-2bff-4b5e-b996-9da0b8b54a8f.png,532,581,654,704,122,123,red blood cell,15006,1.0081967213114753,0.991869918699187
70115,/images/c742ee2c-6814-46cd-af56-ae87bb9972f4.png,393,897,487,994,94,97,red blood cell,9118,1.0319148936170213,0.9690721649484536
62924,/images/4b346035-b8c0-46ca-8fdb-a01b1421ee4a.png,529,391,635,502,106,111,red blood cell,11766,1.0471698113207548,0.954954954954955
17120,/images/dc3bdfe9-1565-4cda-9c4e-0979846dab60.png,795,1376,901,1485,106,109,red blood cell,11554,1.028301886792453,0.9724770642201835
10351,/images/affa429c-0315-4c18-a002-13bb3ecab259.png,200,902,341,1025,141,123,red blood cell,17343,0.8723404255319149,1.146341463414634
28027,/images/c4d34e35-4db2-41de-ba77-1a94aa9ef788.png,977,153,1104,266,127,113,red blood cell,14351,0.889763779527559,1.1238938053097345
24663,/images/30948737-0d0d-4b68-b9ab-50577e0fe026.png,932,643,1033,764,101,121,red blood cell,12221,1.198019801980198,0.8347107438016529
33041,/images/6231d81d-9e84-4a5a-8cb8-47c6a37a0176.png,1008,160,1106,258,98,98,red blood cell,9604,1.0,1.0
30278,/images/cecbf663-0751-4e7f-b298-770c88afc2c1.png,120,1083,219,1190,99,107,red blood cell,10593,1.0808080808080809,0.9252336448598131
36748,/images/aa2dfa24-2dc3-4279-a232-f84780ace190.png,656,980,771,1085,115,105,red blood cell,12075,0.9130434782608695,1.0952380952380953
72352,/images/ee57e743-a876-4f69-9fe5-bf5d01b44689.png,800,498,884,587,84,89,red blood cell,7476,1.0595238095238095,0.9438202247191011
51170,/images/d64cd75a-df26-44d5-ac25-69061a4e4d57.png,19,105,140,232,121,127,red blood cell,15367,1.0495867768595042,0.952755905511811
33669,/images/84ee2ea3-9edd-4672-a1b3-f09c607d833a.png,567,579,690,689,123,110,red blood cell,13530,0.8943089430894309,1.1181818181818182
77237,/images/07a80340-f65e-4f58-9317-94bb6ebd5a28.png,463,1250,567,1361,104,111,red blood cell,11544,1.0673076923076923,0.9369369369369369
28676,/images/151f3af5-5e6e-4bcd-9389-4974fc68813e.png,943,8,1039,103,96,95,red blood cell,9120,0.9895833333333334,1.0105263157894737
57001,/images/9e82c996-2cfa-418d-9482-8ee23e9d0a5d.png,747,1024,854,1133,107,109,red blood cell,11663,1.0186915887850467,0.981651376146789
72211,/images/7d4d0646-26b5-46fa-ab25-452d986e887b.png,219,1336,325,1432,106,96,red blood cell,10176,0.9056603773584906,1.1041666666666667
46621,/images/da111ca5-520f-4ea8-97ad-ae5fce58ee91.png,328,153,428,250,100,97,red blood cell,9700,0.97,1.0309278350515463
51590,/images/d0347b49-8f98-4632-a384-1a4f57ac6374.png,769,993,881,1091,112,98,red blood cell,10976,0.875,1.1428571428571428
34645,/images/a0eedcb9-b85c-4612-b945-7e8227f53c35.png,570,571,670,662,100,91,red blood cell,9100,0.91,1.098901098901099
62594,/images/f7a4334a-4332-4de8-b39b-22da907976f2.png,493,706,598,803,105,97,red blood cell,10185,0.9238095238095239,1.0824742268041236
38968,/images/5939f341-a886-4f63-ae87-2219d000a1d4.png,96,392,216,520,120,128,red blood cell,15360,1.0666666666666667,0.9375
59176,/images/4736f545-1f1f-4d77-9241-d69cbf4dae35.png,1,441,120,562,119,121,red blood cell,14399,1.0168067226890756,0.9834710743801653
76245,/images/90a82250-1f68-48c9-9af9-15f18bf8c974.png,906,765,1008,855,102,90,red blood cell,9180,0.8823529411764706,1.1333333333333333
66019,/images/25c6cfb1-01d0-4864-87f9-02b7593683c7.png,828,123,916,224,88,101,red blood cell,8888,1.1477272727272727,0.8712871287128713
13033,/images/555c6ea2-c76c-4e71-af57-855d940c2b37.png,483,717,619,848,136,131,red blood cell,17816,0.9632352941176471,1.0381679389312977
72849,/images/31435107-c77d-42f8-a619-75cba6a5161b.png,179,951,272,1038,93,87,red blood cell,8091,0.9354838709677419,1.0689655172413792
8995,/images/ef815e3a-02a6-4cf8-9262-45bc74c50b00.png,64,496,166,595,102,99,red blood cell,10098,0.9705882352941176,1.0303030303030303
12263,/images/3b55c42f-ad59-422f-ba99-4f4f4ca9cb2e.png,938,225,1031,327,93,102,red blood cell,9486,1.096774193548387,0.9117647058823529
43917,/images/d7c7eb2c-2acd-4f86-8a5a-09ab3dd02d16.png,943,1401,1044,1498,101,97,red blood cell,9797,0.9603960396039604,1.041237113402062
43253,/images/fe1ee954-ba71-47b3-954a-d20ab940cd7b.png,300,1375,404,1496,104,121,red blood cell,12584,1.1634615384615385,0.859504132231405
8500,/images/dfc026a9-079f-4f45-8666-e0ccba5bb437.png,645,592,748,696,103,104,red blood cell,10712,1.0097087378640777,0.9903846153846154
10010,/images/b9ccf7ca-953f-4832-9575-5e70b2a8c224.png,1046,650,1146,744,100,94,red blood cell,9400,0.94,1.0638297872340425
33527,/images/795d0331-da56-4d45-a58a-54803408ffd9.png,0,1174,121,1292,121,118,red blood cell,14278,0.9752066115702479,1.0254237288135593
34805,/images/4fc9a597-aaa8-43b0-ad1c-2eabbe442e84.png,856,958,963,1069,107,111,red blood cell,11877,1.0373831775700935,0.963963963963964
23881,/images/c17523c5-90a0-4a6b-9b33-2b4a6cf58d36.png,130,240,240,356,110,116,red blood cell,12760,1.0545454545454545,0.9482758620689655
